Latitude,Longitude,city,country,Temperature,Humidity,Cloudiness,Wind Speed
54.236693305004195,147.75896238288107,ekhabi,ru,266.364,100,88,8.58
69.00232849912402,-15.707672353821437,husavik,is,270.37,71,92,0.89
57.055143870079576,54.673664485327265,yelovo,ru,267.064,71,20,1.08
-0.06677201060999494,-62.220542474613936,barcelos,br,308.264,44,32,3.78
-6.920580840388396,12.316387403161457,soyo,ao,302.464,100,32,5.76
25.43946354616824,49.69444343411544,buqayq,sa,292.15,25,0,2.6
79.75741763309281,24.435153522876504,havoysund,no,265.614,86,76,18.36
51.283937011566564,129.93246143774326,romny,ru,262.764,73,0,1.16
16.507635957953227,15.21630539003823,mao,td,299.064,20,56,3.06
0.3719755541660277,-83.99510087776953,manta,ec,297.114,100,36,3.63
17.92449957336335,-95.68769501938637,playa vicente,mx,299.114,55,12,5.58
-31.514469209394896,35.61013735588233,richards bay,za,297.714,100,64,7.58
14.335429607595358,8.68894756318764,zinder,ne,308.15,7,44,5.1
16.470477571395577,105.17310412572527,savannakhet,la,301.714,48,48,4.73
41.451085123989,-8.330664093864243,ponte,pt,287.94,62,0,5.7
14.261146440843987,-126.24208843455241,constitucion,mx,298.214,98,36,7.26
67.93889702021536,49.62609619703943,naryan-mar,ru,273.164,92,92,4.63
45.615435416951584,-61.38735275838762,port hawkesbury,ca,272.37,54,90,5.7
25.53295302376884,19.19093239859515,awjilah,ly,289.314,30,0,1.51
44.90722197348771,108.83114839247963,darhan,mn,275.614,63,8,4.96
22.43166225386355,26.599031457392044,aswan,eg,288.714,19,8,1.93
51.397652394842,-67.731954305277,port-cartier,ca,260.964,74,88,2.96
41.10984297673809,145.0973805896321,kushiro,jp,279.364,86,0,8.33
30.117700193530496,-53.486840984153275,saint george,bm,292.214,100,64,0.51
29.777662471134263,53.173094243424174,marv dasht,ir,281.15,72,20,3.1
60.85846876256528,-169.08027861545608,lavrentiya,ru,269.514,100,76,3.31
31.210560923395505,111.56301067510094,yichang,cn,280.564,89,0,1.01
66.62728609623673,21.407258396716685,boden,se,268.15,79,90,4.6
19.242687137732418,-159.66724604718448,nanakuli,us,295.514,100,36,7.93
41.908763441326414,120.599815620963,beipiao,cn,284.564,36,0,5.01
49.4651256182608,22.863383145299736,khyriv,ua,278.15,82,92,1.03
24.724056458929937,42.91129582564648,buraydah,sa,286.314,23,0,3.98
-31.21066105340548,172.67285233426816,ahipara,nz,294.964,100,88,5.28
23.75925045608686,109.42435710302442,laibin,cn,289.364,97,92,1.13
41.26332719774169,130.77603050248376,khasan,ru,280.614,82,0,2.73
45.56685385867863,66.50256489040913,tasbuget,kz,278.214,58,12,9.01
27.162922123361255,-81.69102758441264,sebring,us,295.33,64,90,5.7
87.00674970916131,31.313754627950033,berlevag,no,244.264,57,64,5.21
3.3426760443104797,-4.849714162541773,grand-lahou,ci,302.514,100,0,5.23
13.628264772884535,101.39305111902797,plaeng yao,th,302.52,83,20,3.6
52.89165058123018,86.46678609966472,solton,ru,256.414,58,0,1.26
-40.16464630804206,22.794758438111245,knysna,za,289.014,100,92,5.66
29.430588065058785,60.74381192281547,khash,ir,288.15,22,0,9.3
66.40285941240091,111.8140051851596,aykhal,ru,248.964,72,12,1.06
5.809040657318519,-60.398892396722474,bartica,gy,299.164,72,8,1.18
15.531253584565661,2.7871326807585035,filingue,ne,307.264,23,8,1.41
-3.258147044571686,-6.618862345781366,harper,lr,302.164,100,68,2.81
62.93489929003718,153.9998166327432,seymchan,ru,242.814,31,48,1.71
8.986070662036255,52.81489161091898,bandarbeyla,so,299.814,100,100,5.36
-33.038571715982044,40.26420216510161,beloha,mg,295.314,100,48,4.18
51.15694216612698,-86.66418665836201,longlac,ca,270.514,54,80,1.61
20.523973117745555,35.98066193696573,sinkat,sd,295.414,52,88,3.51
65.65027528525184,85.09340016394623,igarka,ru,255.064,66,48,1.36
-8.221592736498678,14.939069947751335,camabatela,ao,295.514,92,64,0.46
48.084843677050344,-118.90355870343942,moses lake,us,281.12,52,1,5.7
55.12598147395079,-167.08766062509213,bethel,us,273.414,100,68,3.21
5.453794069876082,114.7934332079879,labuan,my,299.2,88,75,7.03
71.23580159734496,-149.05848306620308,college,us,265.964,93,92,6.58
-20.901566384129637,55.03059281252504,saint-paul,re,297.91,69,20,6.7
-15.88117415522666,44.60988151034303,mahajanga,mg,302.114,100,0,2.28
67.88785619278286,31.537875847167754,verkhnetulomskiy,ru,272.314,89,88,1.93
-5.96129161850601,132.88233983839166,tual,id,302.064,97,64,5.51
31.661482142097185,84.76291624208147,jumla,np,254.064,66,0,1.51
-28.800302170678727,9.808063367160031,luderitz,na,294.864,100,88,5.31
18.88712500791779,4.262653396548302,kidal,ml,304.714,24,44,1.41
2.5590575729941065,65.80474104643397,kudahuvadhoo,mv,302.164,100,100,3.78
31.06401515721305,8.867598690821609,nalut,ly,293.564,29,0,2.66
16.648896523248695,64.38403189175216,porbandar,in,297.864,100,0,4.33
30.946133080985973,16.463248638080415,surt,ly,292.864,59,0,3.33
21.47646310712372,106.09405848560579,bac giang,vn,292.15,100,75,1.5
-42.21063711844533,-5.950647216016193,saldanha,za,285.214,100,80,13.61
62.336775871705726,-137.79564399719334,haines junction,ca,274.564,80,20,6.03
-1.164266626164661,102.3265632448169,mendahara,id,295.564,92,56,1.03
2.4027309699806523,-111.67747569603617,coahuayana,mx,300.114,100,64,4.83
25.20662660125268,46.01322754483451,riyadh,sa,286.164,33,0,3.31
-1.8484443466735883,88.45875083917298,meulaboh,id,302.664,99,0,4.38
-40.21921817818759,143.18823282998505,colac,au,290.964,95,36,6.63
15.566982924270732,-54.4907071632736,bathsheba,bb,298.414,100,0,5.68
12.56076262485405,103.54122440834243,pousat,kh,298.264,86,20,1.93
62.58648673433865,54.4517909121744,voyvozh,ru,272.714,92,88,2.43
-22.547645350976808,26.419217867134137,moiyabana,bw,299.264,36,44,3.73
62.98173097589938,70.23401239856821,cheuskiny,ru,266.964,84,56,3.26
9.103522178396133,-54.38618732269893,marienburg,sr,299.164,100,8,7.68
76.3578268234055,174.6371211276134,komsomolskiy,ru,250.914,78,76,15.11
70.254224890709,-120.30000336410366,norman wells,ca,263.814,90,68,5.81
-2.775767751190614,43.6376320772161,bur gabo,so,301.264,100,0,5.98
39.41060680122891,59.33788786363368,annau,tm,281.864,92,12,4.23
20.04896899418138,84.15325153178361,udayagiri,in,288.464,92,12,1.16
21.35514552388723,-54.852838852736994,codrington,ag,295.864,100,88,5.08
59.71476667074057,57.79328393856426,aleksandrovsk,ru,267.614,83,20,3.63
46.853720235656255,-4.83679981418922,quimper,fr,283.564,100,92,8.46
7.915007512874979,-77.01225428771166,unguia,co,304.15,66,75,6.2
8.869578976936182,-59.21620823613007,mabaruma,gy,299.364,100,64,6.93
47.8457668561949,6.51095672964388,luxeuil-les-bains,fr,277.7,80,75,1.5
-16.686623547815117,112.8774617888933,karratha,au,302.814,95,0,3.26
73.26142474200711,1.9007324188407893,roald,no,267.114,100,20,6.18
-47.57606534771071,174.5197926239154,waitati,nz,286.214,100,92,2.43
12.158263897196804,95.57034674933857,port blair,in,301.764,100,0,2.18
13.710018381021158,62.45719946394246,salalah,om,298.164,100,0,5.21
-17.41830731625086,117.79663397937242,port hedland,au,303.414,100,8,3.71
57.02938049556508,-116.74787975434458,peace river,ca,279.064,53,0,1.51
21.019760227408497,-101.17983660377055,guanajuato,mx,295.73,46,75,2.6
45.47580053239116,53.460422957088895,karaton,kz,278.864,76,64,4.68
22.434345740956758,66.56944175112375,keti bandar,pk,297.714,98,0,2.86
5.176791814924428,111.49535862734007,bintulu,my,300.764,99,0,4.78
47.8827415453155,53.474106384749916,makat,kz,278.564,80,92,4.46
-16.342189648285228,169.7820504653945,vila,vu,301.364,100,64,6.08
6.675479309610282,36.38226009213298,bonga,et,295.614,44,24,0.93
42.49930024778109,-112.8953291771532,pocatello,us,279.62,45,1,4.1
10.820285119761465,55.13215827117469,bargal,so,298.914,100,0,4.33
-16.652184752885773,65.1488622467241,quatre cocos,mu,299.964,100,56,9.73
51.23115705875111,118.17751996785478,vershino-shakhtaminskiy,ru,267.414,58,92,1.96
-10.621068845844647,134.16091268311033,maningrida,au,302.214,100,12,7.81
-34.316848968997135,-41.76709571730905,laguna,br,295.664,93,92,12.58
61.77666014946635,20.113935180897244,kristiinankaupunki,fi,274.464,95,92,2.76
-11.67249586040522,105.05585787423166,palabuhanratu,id,301.464,100,76,6.41
19.0552530646777,105.3645559131121,vinh,vn,294.764,98,92,1.03
16.49449002110785,39.23942493377615,ginda,er,294.814,74,0,1.41
56.54005034585808,149.5638366442755,arman,ru,260.564,90,0,6.93
37.861866926793866,143.05107449422047,kesennuma,jp,286.114,100,56,8.81
14.999229439927504,-80.78846224072078,iralaya,hn,300.064,95,24,6.81
-32.59180786628525,173.54534735666533,kaeo,nz,294.914,100,36,7.43
-34.76927642075259,179.2903873384294,ruatoria,nz,293.064,100,44,6.93
37.49340802076004,29.602394364391188,denizli,tr,283.15,57,0,2.6
10.35364526462277,40.082085224245134,abomsa,et,294.714,48,0,2.16
65.84721643240945,94.32879643087267,baykit,ru,252.114,53,44,1.26
-20.482246875425545,-75.39730054505173,camana,pe,294.364,100,80,4.73
38.0944214114717,-114.15405685233256,saint george,us,283.15,48,20,1.34
-11.999552146540083,9.486742496890884,benguela,ao,299.764,100,0,6.33
52.9545197756313,-115.14260278486415,drayton valley,ca,282.014,45,0,1.53
9.401619727379554,-87.82021047014722,santa cruz,cr,300.264,94,8,8.78
57.07300178317033,-28.216674932172793,grindavik,is,280.464,95,88,13.26
28.267918133008692,82.96156354665669,baglung,np,284.264,62,64,1.13
48.45194991863076,92.08972500380798,ulaangom,mn,260.264,41,36,3.41
34.33523193779641,-80.6705802886405,dentsville,us,290.92,17,1,4.6
-34.230410310698986,34.79355720079607,margate,za,296.014,97,0,6.21
59.16031408395071,142.08362159407358,okhotsk,ru,247.464,41,0,1.08
29.407604803339353,133.43768456919258,kushima,jp,292.964,100,88,10.46
23.201693926419125,114.0681031580408,luoyang,cn,294.75,88,44,2
-7.008135003669125,-72.22608672735365,ipixuna,br,306.264,57,48,1.58
-31.99110629517461,-63.52458011155693,villa maria,ar,300.164,73,0,3.03
51.49211710626517,159.94959703784792,petropavlovsk-kamchatskiy,ru,273.064,100,76,7.93
63.12899209581107,78.41373911834023,tarko-sale,ru,261.614,77,68,3.63
24.830319603113637,130.8964786484687,gushikawa,jp,295.964,98,0,7.31
-54.70208306412387,132.79585658395456,portland,au,278.364,99,44,8.11
16.177213645760773,71.67154779043449,malwan,in,300.264,98,0,4.96
34.65931926050085,82.33267617888527,leh,in,249.214,67,0,3.03
67.43035249308545,112.23357238574215,udachnyy,ru,248.114,39,0,1.16
9.385814000234248,-81.29198226718853,bisira,pa,299.464,100,48,5.78
-37.66952576930906,145.40780556993445,healesville,au,290.43,93,40,1.5
-31.23425102879507,-66.65291336399048,la rioja,ar,298.114,75,0,2.21
-19.592456346313995,37.264150321337894,quelimane,mz,301.264,95,68,6.98
16.99000948581542,123.67717468040212,dicabisagan,ph,299.114,100,44,4.83
31.424853834240665,110.10656871006461,enshi,cn,275.164,90,32,0.73
72.64135211195773,142.79674439911184,deputatskiy,ru,245.764,50,44,1.91
31.095964818146186,169.82945178094678,severo-kurilsk,ru,289.664,100,92,8.68
-23.96509557280315,-65.99460871789601,jujuy,ar,293.364,9,0,1.73
60.301101868525166,69.33208133293269,gornopravdinsk,ru,269.064,87,56,4.23
-5.575148962157186,0.6476460090921705,port-gentil,ga,302.064,100,0,2.08
28.44906627194969,59.635299776782034,bam,ir,286.014,52,0,4.86
26.975593862592945,98.05172888139526,myitkyina,mm,285.664,99,92,0.81
57.43584491994059,39.95260531742005,gavrilov-yam,ru,275.15,80,0,5
-27.16142348956985,-52.55208284218911,xaxim,br,293.15,100,75,4.1
43.42368417781327,38.17934450422783,arkhipo-osipovka,ru,282.614,98,0,4.11
13.504183781162467,-86.9950299395158,apacilagua,hn,298.84,36,20,7.2
-25.21007258331423,167.85776491435524,vao,nc,297.864,100,92,6.81
-7.559717473381525,107.2336796635878,banjar,id,300.114,100,88,6.46
32.4663449478348,105.58796884484093,guangyuan,cn,286.48,75,80,1.13
-15.331566425194467,-62.81668336547634,urubicha,bo,305.114,61,32,1.76
69.43604187813904,78.85114503163788,tazovskiy,ru,261.364,79,88,5.13
24.974428074913774,118.37562137156817,ximei,cn,292.15,77,75,2
45.656301841146615,-76.68339478152336,renfrew,ca,272,38,1,2.1
33.96603371257801,112.23945323796914,yunyang,cn,276.764,65,0,1.13
23.388463023772246,61.428917699946226,jiwani,pk,297.214,97,0,6.76
37.46043362871566,90.15674317278649,korla,cn,248.314,24,0,2.53
34.004108778678145,45.347566901316696,mandali,iq,277.714,91,0,1.46
-11.923580137034321,-53.08621645310825,sao miguel do araguaia,br,307.614,46,48,1.31
55.49371317102049,72.07557473051378,rostovka,ru,258.614,74,12,1.61
14.449384348855162,-65.51450853014677,arroyo,us,299.314,98,0,8.61
1.165950708221402,66.62759511972823,thinadhoo,mv,302.264,100,64,2.41
4.3460888317212465,-60.61783360051952,lethem,gy,308.364,26,0,5.11
-24.406526133768452,29.663795043753993,lebowakgomo,za,294.29,56,0,1.5
20.2418775813465,-99.0780445655494,tepatepec,mx,293.164,54,0,1.53
4.859314148641218,114.22800288786596,miri,my,296.15,100,75,5.36
-1.7732362641595785,-77.51347885655558,palora,ec,301.15,61,75,1
-20.5901227244335,134.9847794972422,alice springs,au,292.564,34,0,2.93
2.350141090739342,-10.821410221245685,buchanan,lr,301.964,100,68,2.88
62.81872882230428,39.574891967283804,oksovskiy,ru,274.464,92,92,6.46
19.019195166368007,110.82629183049903,wanning,cn,297.614,96,44,5.28
-27.398718778249794,146.88117110220708,roma,au,291.364,67,0,1.46
8.33152750076377,24.412718210600474,raga,sd,299.214,22,0,4.16
43.10830962549494,-80.08462688682069,caledonia,ca,275.85,47,75,7.2
-22.629643625429892,148.42614512672736,moranbah,au,291.764,96,0,1.31
24.74683191577367,142.4537225581475,shimoda,jp,294.714,100,0,6.13
64.07708634797416,32.99558995823591,segezha,ru,274.664,92,88,2.28
45.27538812109509,21.598308482596195,forotic,ro,284.8,54,0,3.1
69.46239058143237,68.70788524497391,aksarka,ru,267.714,84,88,4.98
-7.193589051532825,-54.61019189116709,sao felix do xingu,br,303.964,64,68,1.31
-18.59094644590121,24.525708123649594,kachikau,bw,303.214,28,80,2.76
59.05032452886613,-48.40834923459306,qaqortoq,gl,275.314,100,68,6.21
66.88604972085588,66.92999273489337,salekhard,ru,258.214,60,0,2.06
-30.810419385431324,-63.76521980328657,cordoba,ar,299.564,95,0,2.13
-13.956347149954723,162.53683875162557,kirakira,sb,301.814,100,24,4.61
48.75591095190211,9.008867013008114,leonberg,de,276.91,75,75,1.5
-23.948921727896717,-49.55149099632976,senges,br,297.59,96,32,1.34
43.28268430311445,116.84267571255225,mujiayingzi,cn,271.114,47,0,5.63
41.793455126009064,-115.49199355446487,elko,us,278.064,58,68,1.63
26.36443182967531,127.79971046861237,okinawa,jp,293.81,83,40,7.2
1.9156653734866609,-77.14182981205056,mercaderes,co,296.15,69,40,3.1
22.222098351456438,-4.2428216575984266,taoudenni,ml,300.714,10,36,2.28
-24.66582979510197,-83.70348776476182,marcona,pe,293.814,100,48,8.88
48.90318049819052,78.10747836394881,ayagoz,kz,262.264,85,64,4.96
-2.623969069649945,-79.12691609151551,canar,ec,299.61,49,75,4.1
48.747933391809966,132.8101258221925,birobidzhan,ru,270.414,48,0,2.36
7.87902788664347,-166.46912858157856,makakilo city,us,299.814,100,48,11.18
21.283773209074653,-65.78113102916078,san juan,us,298.614,99,0,8.08
-4.29391023372105,104.94893201890392,baturaja,id,295.364,97,92,2.58
17.419978968588865,-77.11516062478832,may pen,jm,301.15,58,75,4.1
46.12165495949995,-142.60647033143937,sitka,us,280.864,98,92,9.56
17.54404308303762,-79.9821008480396,lucea,jm,299.964,98,12,4.38
